time (ms),sentence id,time (hhmmss),lat (deg),lat type,long (deg),long type,fix quality,satelites,HDOP,alt,alt unit,h above WGS84,h unit,,checksum
22348000,$GPGGA,061228,5217.125257,N,00921.026877,E,1,09,0.7,76.0,M,46.0,M,,*71
22348000,$GPGGA,061228,5217.125257,N,00921.026877,E,1,09,0.7,76.0,M,46.0,M,,*71
22349000,$GPGGA,061229,5217.132657,N,00921.041155,E,1,09,0.7,76.0,M,46.0,M,,*7A
22349000,$GPGGA,061229,5217.132657,N,00921.041155,E,1,09,0.7,76.0,M,46.0,M,,*7A
22350000,$GPGGA,061230,5217.139481,N,00921.056065,E,1,09,0.7,76.0,M,46.0,M,,*74
22350000,$GPGGA,061230,5217.139481,N,00921.056065,E,1,09,0.7,76.0,M,46.0,M,,*74
22351000,$GPGGA,061231,5217.145754,N,00921.071590,E,1,09,0.7,76.0,M,46.0,M,,*7F
22351000,$GPGGA,061231,5217.145754,N,00921.071590,E,1,09,0.7,76.0,M,46.0,M,,*7F
22352000,$GPGGA,061232,5217.151904,N,00921.087659,E,1,08,0.7,76.0,M,46.0,M,,*7C
22352000,$GPGGA,061232,5217.151904,N,00921.087659,E,1,08,0.7,76.0,M,46.0,M,,*7C
22353000,$GPGGA,061233,5217.157226,N,00921.104840,E,1,07,0.7,76.0,M,46.0,M,,*73
22353000,$GPGGA,061233,5217.157226,N,00921.104840,E,1,07,0.7,76.0,M,46.0,M,,*73
22354000,$GPGGA,061234,5217.162375,N,00921.122771,E,1,09,0.7,76.0,M,46.0,M,,*72
22354000,$GPGGA,061234,5217.162375,N,00921.122771,E,1,09,0.7,76.0,M,46.0,M,,*72
22355000,$GPGGA,061235,5217.167523,N,00921.141362,E,1,09,0.7,77.0,M,46.0,M,,*71
22355000,$GPGGA,061235,5217.167523,N,00921.141362,E,1,09,0.7,77.0,M,46.0,M,,*71
22356000,$GPGGA,061236,5217.173537,N,00921.159724,E,1,09,0.7,77.0,M,46.0,M,,*7D
22356000,$GPGGA,061236,5217.173537,N,00921.159724,E,1,09,0.7,77.0,M,46.0,M,,*7D
22357000,$GPGGA,061237,5217.179244,N,00921.179407,E,1,09,0.6,77.0,M,46.0,M,,*74
22357000,$GPGGA,061237,5217.179244,N,00921.179407,E,1,09,0.6,77.0,M,46.0,M,,*74
22358000,$GPGGA,061238,5217.185491,N,00921.198611,E,1,09,0.7,77.0,M,46.0,M,,*7D
22358000,$GPGGA,061238,5217.185491,N,00921.198611,E,1,09,0.7,77.0,M,46.0,M,,*7D
22359000,$GPGGA,061239,5217.192998,N,00921.216928,E,1,09,0.7,76.0,M,46.0,M,,*7F
22359000,$GPGGA,061239,5217.192998,N,00921.216928,E,1,09,0.7,76.0,M,46.0,M,,*7F
22360000,$GPGGA,061240,5217.201324,N,00921.234824,E,1,09,0.8,77.0,M,46.0,M,,*76
22360000,$GPGGA,061240,5217.201324,N,00921.234824,E,1,09,0.8,77.0,M,46.0,M,,*76
22361000,$GPGGA,061241,5217.209805,N,00921.251909,E,1,09,0.8,76.0,M,46.0,M,,*7B
22361000,$GPGGA,061241,5217.209805,N,00921.251909,E,1,09,0.8,76.0,M,46.0,M,,*7B
22362000,$GPGGA,061242,5217.219917,N,00921.267722,E,1,09,0.7,77.0,M,46.0,M,,*77
22362000,$GPGGA,061242,5217.219917,N,00921.267722,E,1,09,0.7,77.0,M,46.0,M,,*77
22363000,$GPGGA,061243,5217.229956,N,00921.283013,E,1,09,0.7,77.0,M,46.0,M,,*7F
22363000,$GPGGA,061243,5217.229956,N,00921.283013,E,1,09,0.7,77.0,M,46.0,M,,*7F
22364000,$GPGGA,061244,5217.240411,N,00921.297448,E,1,09,0.7,77.0,M,46.0,M,,*76
22364000,$GPGGA,061244,5217.240411,N,00921.297448,E,1,09,0.7,77.0,M,46.0,M,,*76
22365000,$GPGGA,061245,5217.250773,N,00921.312046,E,1,09,0.7,76.0,M,46.0,M,,*76
22365000,$GPGGA,061245,5217.250773,N,00921.312046,E,1,09,0.7,76.0,M,46.0,M,,*76
22366000,$GPGGA,061246,5217.261234,N,00921.326317,E,1,09,0.7,75.0,M,46.0,M,,*72
22366000,$GPGGA,061246,5217.261234,N,00921.326317,E,1,09,0.7,75.0,M,46.0,M,,*72
22367000,$GPGGA,061247,5217.272012,N,00921.340133,E,1,09,0.7,75.0,M,46.0,M,,*73
22367000,$GPGGA,061247,5217.272012,N,00921.340133,E,1,09,0.7,75.0,M,46.0,M,,*73
22368000,$GPGGA,061248,5217.282367,N,00921.353822,E,1,09,0.7,75.0,M,46.0,M,,*79
22368000,$GPGGA,061248,5217.282367,N,00921.353822,E,1,09,0.7,75.0,M,46.0,M,,*79
22369000,$GPGGA,061249,5217.292996,N,00921.367300,E,1,09,0.7,75.0,M,46.0,M,,*71
22369000,$GPGGA,061249,5217.292996,N,00921.367300,E,1,09,0.7,75.0,M,46.0,M,,*71
22370000,$GPGGA,061250,5217.303027,N,00921.381349,E,1,09,0.7,75.0,M,46.0,M,,*76
22370000,$GPGGA,061250,5217.303027,N,00921.381349,E,1,09,0.7,75.0,M,46.0,M,,*76
22371000,$GPGGA,061251,5217.313316,N,00921.394835,E,1,09,0.7,75.0,M,46.0,M,,*73
22371000,$GPGGA,061251,5217.313316,N,00921.394835,E,1,09,0.7,75.0,M,46.0,M,,*73
22372000,$GPGGA,061252,5217.323493,N,00921.407972,E,1,09,0.7,76.0,M,46.0,M,,*75
22372000,$GPGGA,061252,5217.323493,N,00921.407972,E,1,09,0.7,76.0,M,46.0,M,,*75
22373000,$GPGGA,061253,5217.333343,N,00921.421871,E,1,09,0.7,76.0,M,46.0,M,,*79
22373000,$GPGGA,061253,5217.333343,N,00921.421871,E,1,09,0.7,76.0,M,46.0,M,,*79
22374000,$GPGGA,061254,5217.342973,N,00921.434915,E,1,09,0.7,75.0,M,46.0,M,,*75
22374000,$GPGGA,061254,5217.342973,N,00921.434915,E,1,09,0.7,75.0,M,46.0,M,,*75
22375000,$GPGGA,061255,5217.352628,N,00921.447633,E,1,09,0.7,75.0,M,46.0,M,,*7B
22375000,$GPGGA,061255,5217.352628,N,00921.447633,E,1,09,0.7,75.0,M,46.0,M,,*7B
22376000,$GPGGA,061256,5217.361869,N,00921.459905,E,1,09,0.7,76.0,M,46.0,M,,*75
22376000,$GPGGA,061256,5217.361869,N,00921.459905,E,1,09,0.7,76.0,M,46.0,M,,*75
22377000,$GPGGA,061257,5217.369487,N,00921.470816,E,1,09,0.7,76.0,M,46.0,M,,*78
22377000,$GPGGA,061257,5217.369487,N,00921.470816,E,1,09,0.7,76.0,M,46.0,M,,*78
22378000,$GPGGA,061258,5217.375465,N,00921.479431,E,1,09,0.7,76.0,M,46.0,M,,*76
22378000,$GPGGA,061258,5217.375465,N,00921.479431,E,1,09,0.7,76.0,M,46.0,M,,*76
22379000,$GPGGA,061259,5217.379944,N,00921.486466,E,1,09,0.7,76.0,M,46.0,M,,*77
22379000,$GPGGA,061259,5217.379944,N,00921.486466,E,1,09,0.7,76.0,M,46.0,M,,*77
22380000,$GPGGA,061300,5217.383710,N,00921.492839,E,1,09,0.7,76.0,M,46.0,M,,*73
22380000,$GPGGA,061300,5217.383710,N,00921.492839,E,1,09,0.7,76.0,M,46.0,M,,*73
22381000,$GPGGA,061301,5217.387040,N,00921.498945,E,1,09,0.7,76.0,M,46.0,M,,*74
22381000,$GPGGA,061301,5217.387040,N,00921.498945,E,1,09,0.7,76.0,M,46.0,M,,*74
22382000,$GPGGA,061302,5217.389832,N,00921.505322,E,1,09,0.8,76.0,M,46.0,M,,*75
22382000,$GPGGA,061302,5217.389832,N,00921.505322,E,1,09,0.8,76.0,M,46.0,M,,*75
22383000,$GPGGA,061303,5217.391689,N,00921.512108,E,1,09,0.7,77.0,M,46.0,M,,*71
22383000,$GPGGA,061303,5217.391689,N,00921.512108,E,1,09,0.7,77.0,M,46.0,M,,*71
22384000,$GPGGA,061304,5217.391188,N,00921.520510,E,1,09,0.7,77.0,M,46.0,M,,*7C
22384000,$GPGGA,061304,5217.391188,N,00921.520510,E,1,09,0.7,77.0,M,46.0,M,,*7C
22385000,$GPGGA,061305,5217.389468,N,00921.528328,E,1,08,0.7,78.0,M,46.0,M,,*74
22385000,$GPGGA,061305,5217.389468,N,00921.528328,E,1,08,0.7,78.0,M,46.0,M,,*74
22386000,$GPGGA,061306,5217.387675,N,00921.535650,E,1,08,0.9,78.0,M,46.0,M,,*7F
22386000,$GPGGA,061306,5217.387675,N,00921.535650,E,1,08,0.9,78.0,M,46.0,M,,*7F
22387000,$GPGGA,061307,5217.385367,N,00921.543948,E,1,08,2.7,78.0,M,46.0,M,,*71
22387000,$GPGGA,061307,5217.385367,N,00921.543948,E,1,08,2.7,78.0,M,46.0,M,,*71
22388000,$GPGGA,061308,5217.381480,N,00921.555700,E,1,08,1.3,78.0,M,46.0,M,,*76
22388000,$GPGGA,061308,5217.381480,N,00921.555700,E,1,08,1.3,78.0,M,46.0,M,,*76
22389000,$GPGGA,061309,5217.377619,N,00921.566021,E,1,08,1.0,79.0,M,46.0,M,,*7A
22389000,$GPGGA,061309,5217.377619,N,00921.566021,E,1,08,1.0,79.0,M,46.0,M,,*7A
22390000,$GPGGA,061310,5217.372285,N,00921.573551,E,1,07,0.9,78.0,M,46.0,M,,*76
22390000,$GPGGA,061310,5217.372285,N,00921.573551,E,1,07,0.9,78.0,M,46.0,M,,*76
22391000,$GPGGA,061311,5217.365916,N,00921.581366,E,1,07,0.8,77.0,M,46.0,M,,*71
22391000,$GPGGA,061311,5217.365916,N,00921.581366,E,1,07,0.8,77.0,M,46.0,M,,*71
22392000,$GPGGA,061312,5217.359319,N,00921.588289,E,1,08,0.7,77.0,M,46.0,M,,*71
22392000,$GPGGA,061312,5217.359319,N,00921.588289,E,1,08,0.7,77.0,M,46.0,M,,*71
22393000,$GPGGA,061313,5217.352793,N,00921.595240,E,1,08,0.7,78.0,M,46.0,M,,*7B
22393000,$GPGGA,061313,5217.352793,N,00921.595240,E,1,08,0.7,78.0,M,46.0,M,,*7B
22394000,$GPGGA,061314,5217.343728,N,00921.599657,E,1,08,0.6,78.0,M,46.0,M,,*73
22394000,$GPGGA,061314,5217.343728,N,00921.599657,E,1,08,0.6,78.0,M,46.0,M,,*73
22395000,$GPGGA,061315,5217.334521,N,00921.603212,E,1,08,0.6,78.0,M,46.0,M,,*7C
22395000,$GPGGA,061315,5217.334521,N,00921.603212,E,1,08,0.6,78.0,M,46.0,M,,*7C
22396000,$GPGGA,061316,5217.324870,N,00921.606483,E,1,08,0.7,78.0,M,46.0,M,,*7D
22396000,$GPGGA,061316,5217.324870,N,00921.606483,E,1,08,0.7,78.0,M,46.0,M,,*7D
22397000,$GPGGA,061317,5217.314388,N,00921.609606,E,1,08,0.6,77.0,M,46.0,M,,*7D
22397000,$GPGGA,061317,5217.314388,N,00921.609606,E,1,08,0.6,77.0,M,46.0,M,,*7D
22398000,$GPGGA,061318,5217.303450,N,00921.612811,E,1,08,0.6,78.0,M,46.0,M,,*7B
22398000,$GPGGA,061318,5217.303450,N,00921.612811,E,1,08,0.6,78.0,M,46.0,M,,*7B
22399000,$GPGGA,061319,5217.292601,N,00921.616491,E,1,09,0.6,78.0,M,46.0,M,,*74
22399000,$GPGGA,061319,5217.292601,N,00921.616491,E,1,09,0.6,78.0,M,46.0,M,,*74
22400000,$GPGGA,061320,5217.281717,N,00921.620379,E,1,09,0.7,77.0,M,46.0,M,,*70
22400000,$GPGGA,061320,5217.281717,N,00921.620379,E,1,09,0.7,77.0,M,46.0,M,,*70
22401000,$GPGGA,061321,5217.270337,N,00921.624268,E,1,09,0.6,77.0,M,46.0,M,,*7D
22401000,$GPGGA,061321,5217.270337,N,00921.624268,E,1,09,0.6,77.0,M,46.0,M,,*7D
22402000,$GPGGA,061322,5217.259301,N,00921.628932,E,1,09,0.6,77.0,M,46.0,M,,*78
22402000,$GPGGA,061322,5217.259301,N,00921.628932,E,1,09,0.6,77.0,M,46.0,M,,*78
22403000,$GPGGA,061323,5217.247727,N,00921.634487,E,1,09,0.6,76.0,M,46.0,M,,*79
22403000,$GPGGA,061323,5217.247727,N,00921.634487,E,1,09,0.6,76.0,M,46.0,M,,*79
22404000,$GPGGA,061324,5217.236727,N,00921.640648,E,1,09,0.6,76.0,M,46.0,M,,*7A
22404000,$GPGGA,061324,5217.236727,N,00921.640648,E,1,09,0.6,76.0,M,46.0,M,,*7A
22405000,$GPGGA,061325,5217.224907,N,00921.647168,E,1,09,0.6,76.0,M,46.0,M,,*76
22405000,$GPGGA,061325,5217.224907,N,00921.647168,E,1,09,0.6,76.0,M,46.0,M,,*76
22406000,$GPGGA,061326,5217.213332,N,00921.654311,E,1,08,0.7,76.0,M,46.0,M,,*73
22406000,$GPGGA,061326,5217.213332,N,00921.654311,E,1,08,0.7,76.0,M,46.0,M,,*73
22407000,$GPGGA,061327,5217.201629,N,00921.661987,E,1,08,0.7,76.0,M,46.0,M,,*7D
22407000,$GPGGA,061327,5217.201629,N,00921.661987,E,1,08,0.7,76.0,M,46.0,M,,*7D
22408000,$GPGGA,061328,5217.189746,N,00921.669994,E,1,09,0.6,76.0,M,46.0,M,,*73
22408000,$GPGGA,061328,5217.189746,N,00921.669994,E,1,09,0.6,76.0,M,46.0,M,,*73
22409000,$GPGGA,061329,5217.178082,N,00921.678765,E,1,09,0.6,76.0,M,46.0,M,,*73
22409000,$GPGGA,061329,5217.178082,N,00921.678765,E,1,09,0.6,76.0,M,46.0,M,,*73
22410000,$GPGGA,061330,5217.166289,N,00921.687787,E,1,09,0.6,76.0,M,46.0,M,,*71
22410000,$GPGGA,061330,5217.166289,N,00921.687787,E,1,09,0.6,76.0,M,46.0,M,,*71
22411000,$GPGGA,061331,5217.154505,N,00921.696794,E,1,09,0.7,76.0,M,46.0,M,,*71
22411000,$GPGGA,061331,5217.154505,N,00921.696794,E,1,09,0.7,76.0,M,46.0,M,,*71
22412000,$GPGGA,061332,5217.142424,N,00921.706050,E,1,09,0.6,76.0,M,46.0,M,,*71
22412000,$GPGGA,061332,5217.142424,N,00921.706050,E,1,09,0.6,76.0,M,46.0,M,,*71
22413000,$GPGGA,061333,5217.130503,N,00921.715720,E,1,09,0.6,76.0,M,46.0,M,,*73
22413000,$GPGGA,061333,5217.130503,N,00921.715720,E,1,09,0.6,76.0,M,46.0,M,,*73
22414000,$GPGGA,061334,5217.118582,N,00921.724921,E,1,09,0.6,77.0,M,46.0,M,,*7B
22414000,$GPGGA,061334,5217.118582,N,00921.724921,E,1,09,0.6,77.0,M,46.0,M,,*7B
22415000,$GPGGA,061335,5217.106423,N,00921.734584,E,1,09,0.6,78.0,M,46.0,M,,*72
22415000,$GPGGA,061335,5217.106423,N,00921.734584,E,1,09,0.6,78.0,M,46.0,M,,*72
22416000,$GPGGA,061336,5217.094182,N,00921.744518,E,1,09,0.6,78.0,M,46.0,M,,*77
22416000,$GPGGA,061336,5217.094182,N,00921.744518,E,1,09,0.6,78.0,M,46.0,M,,*77
22417000,$GPGGA,061337,5217.081818,N,00921.754186,E,1,09,0.6,79.0,M,46.0,M,,*7B
22417000,$GPGGA,061337,5217.081818,N,00921.754186,E,1,09,0.6,79.0,M,46.0,M,,*7B
22418000,$GPGGA,061338,5217.069434,N,00921.763298,E,1,09,0.6,79.0,M,46.0,M,,*78
22418000,$GPGGA,061338,5217.069434,N,00921.763298,E,1,09,0.6,79.0,M,46.0,M,,*78
22419000,$GPGGA,061339,5217.057240,N,00921.772819,E,1,09,0.6,80.0,M,46.0,M,,*74
22419000,$GPGGA,061339,5217.057240,N,00921.772819,E,1,09,0.6,80.0,M,46.0,M,,*74
22420000,$GPGGA,061340,5217.045074,N,00921.781997,E,1,09,0.6,80.0,M,46.0,M,,*77
22420000,$GPGGA,061340,5217.045074,N,00921.781997,E,1,09,0.6,80.0,M,46.0,M,,*77
22421000,$GPGGA,061341,5217.032854,N,00921.790994,E,1,09,0.7,81.0,M,46.0,M,,*7F
22421000,$GPGGA,061341,5217.032854,N,00921.790994,E,1,09,0.7,81.0,M,46.0,M,,*7F
22422000,$GPGGA,061342,5217.020415,N,00921.798496,E,1,09,0.6,81.0,M,46.0,M,,*70
22422000,$GPGGA,061342,5217.020415,N,00921.798496,E,1,09,0.6,81.0,M,46.0,M,,*70
22423000,$GPGGA,061343,5217.007952,N,00921.805958,E,1,09,0.6,81.0,M,46.0,M,,*7E
22423000,$GPGGA,061343,5217.007952,N,00921.805958,E,1,09,0.6,81.0,M,46.0,M,,*7E
22424000,$GPGGA,061344,5216.995524,N,00921.813133,E,1,09,0.6,80.0,M,46.0,M,,*74
22424000,$GPGGA,061344,5216.995524,N,00921.813133,E,1,09,0.6,80.0,M,46.0,M,,*74
22425000,$GPGGA,061345,5216.982789,N,00921.819700,E,1,09,0.6,80.0,M,46.0,M,,*7A
22425000,$GPGGA,061345,5216.982789,N,00921.819700,E,1,09,0.6,80.0,M,46.0,M,,*7A
22426000,$GPGGA,061346,5216.970160,N,00921.825705,E,1,09,0.6,81.0,M,46.0,M,,*7E
22426000,$GPGGA,061346,5216.970160,N,00921.825705,E,1,09,0.6,81.0,M,46.0,M,,*7E
22427000,$GPGGA,061347,5216.957471,N,00921.831041,E,1,09,0.6,81.0,M,46.0,M,,*7D
22427000,$GPGGA,061347,5216.957471,N,00921.831041,E,1,09,0.6,81.0,M,46.0,M,,*7D
22428000,$GPGGA,061348,5216.944832,N,00921.835817,E,1,09,0.6,81.0,M,46.0,M,,*74
22428000,$GPGGA,061348,5216.944832,N,00921.835817,E,1,09,0.6,81.0,M,46.0,M,,*74
22429000,$GPGGA,061349,5216.932120,N,00921.840520,E,1,09,0.7,80.0,M,46.0,M,,*75
22429000,$GPGGA,061349,5216.932120,N,00921.840520,E,1,09,0.7,80.0,M,46.0,M,,*75
22430000,$GPGGA,061350,5216.919507,N,00921.844348,E,1,09,0.7,80.0,M,46.0,M,,*79
22430000,$GPGGA,061350,5216.919507,N,00921.844348,E,1,09,0.7,80.0,M,46.0,M,,*79
22431000,$GPGGA,061351,5216.906984,N,00921.848897,E,1,09,0.7,80.0,M,46.0,M,,*74
22431000,$GPGGA,061351,5216.906984,N,00921.848897,E,1,09,0.7,80.0,M,46.0,M,,*74
22432000,$GPGGA,061352,5216.894529,N,00921.853587,E,1,09,0.7,80.0,M,46.0,M,,*70
22432000,$GPGGA,061352,5216.894529,N,00921.853587,E,1,09,0.7,80.0,M,46.0,M,,*70
22433000,$GPGGA,061353,5216.882048,N,00921.858620,E,1,09,0.6,80.0,M,46.0,M,,*70
22433000,$GPGGA,061353,5216.882048,N,00921.858620,E,1,09,0.6,80.0,M,46.0,M,,*70
22434000,$GPGGA,061354,5216.869949,N,00921.865047,E,1,09,0.6,80.0,M,46.0,M,,*73
22434000,$GPGGA,061354,5216.869949,N,00921.865047,E,1,09,0.6,80.0,M,46.0,M,,*73
22435000,$GPGGA,061355,5216.858373,N,00921.872616,E,1,09,0.6,80.0,M,46.0,M,,*77
22435000,$GPGGA,061355,5216.858373,N,00921.872616,E,1,09,0.6,80.0,M,46.0,M,,*77
22436000,$GPGGA,061356,5216.846969,N,00921.880783,E,1,09,0.6,80.0,M,46.0,M,,*7A
22436000,$GPGGA,061356,5216.846969,N,00921.880783,E,1,09,0.6,80.0,M,46.0,M,,*7A
22437000,$GPGGA,061357,5216.835954,N,00921.890657,E,1,09,0.7,79.0,M,46.0,M,,*7F
22437000,$GPGGA,061357,5216.835954,N,00921.890657,E,1,09,0.7,79.0,M,46.0,M,,*7F
22438000,$GPGGA,061358,5216.825065,N,00921.901274,E,1,08,0.7,78.0,M,46.0,M,,*76
22438000,$GPGGA,061358,5216.825065,N,00921.901274,E,1,08,0.7,78.0,M,46.0,M,,*76
22439000,$GPGGA,061359,5216.815134,N,00921.913991,E,1,08,0.7,79.0,M,46.0,M,,*73
22439000,$GPGGA,061359,5216.815134,N,00921.913991,E,1,08,0.7,79.0,M,46.0,M,,*73
22440000,$GPGGA,061400,5216.805012,N,00921.926826,E,1,08,0.7,79.0,M,46.0,M,,*77
22440000,$GPGGA,061400,5216.805012,N,00921.926826,E,1,08,0.7,79.0,M,46.0,M,,*77
22441000,$GPGGA,061401,5216.795705,N,00921.939514,E,1,08,0.7,79.0,M,46.0,M,,*73
22441000,$GPGGA,061401,5216.795705,N,00921.939514,E,1,08,0.7,79.0,M,46.0,M,,*73
22442000,$GPGGA,061402,5216.786617,N,00921.952067,E,1,08,0.7,80.0,M,46.0,M,,*7A
22442000,$GPGGA,061402,5216.786617,N,00921.952067,E,1,08,0.7,80.0,M,46.0,M,,*7A
22443000,$GPGGA,061403,5216.777550,N,00921.964514,E,1,08,0.7,80.0,M,46.0,M,,*71
22443000,$GPGGA,061403,5216.777550,N,00921.964514,E,1,08,0.7,80.0,M,46.0,M,,*71
22444000,$GPGGA,061404,5216.768562,N,00921.976764,E,1,08,0.7,80.0,M,46.0,M,,*7F
22444000,$GPGGA,061404,5216.768562,N,00921.976764,E,1,08,0.7,80.0,M,46.0,M,,*7F
22445000,$GPGGA,061405,5216.759385,N,00921.988859,E,1,08,0.7,80.0,M,46.0,M,,*73
22445000,$GPGGA,061405,5216.759385,N,00921.988859,E,1,08,0.7,80.0,M,46.0,M,,*73
22446000,$GPGGA,061406,5216.750636,N,00922.000733,E,1,08,0.7,80.0,M,46.0,M,,*7D
22446000,$GPGGA,061406,5216.750636,N,00922.000733,E,1,08,0.7,80.0,M,46.0,M,,*7D
22447000,$GPGGA,061407,5216.741942,N,00922.012349,E,1,08,0.7,80.0,M,46.0,M,,*7A
22447000,$GPGGA,061407,5216.741942,N,00922.012349,E,1,08,0.7,80.0,M,46.0,M,,*7A
22448000,$GPGGA,061408,5216.733594,N,00922.023408,E,1,08,0.7,81.0,M,46.0,M,,*76
22448000,$GPGGA,061408,5216.733594,N,00922.023408,E,1,08,0.7,81.0,M,46.0,M,,*76
22449000,$GPGGA,061409,5216.725532,N,00922.034612,E,1,08,0.7,82.0,M,46.0,M,,*70
22449000,$GPGGA,061409,5216.725532,N,00922.034612,E,1,08,0.7,82.0,M,46.0,M,,*70
22450000,$GPGGA,061410,5216.717804,N,00922.045345,E,1,08,0.7,82.0,M,46.0,M,,*70
22450000,$GPGGA,061410,5216.717804,N,00922.045345,E,1,08,0.7,82.0,M,46.0,M,,*70
22451000,$GPGGA,061411,5216.710398,N,00922.055942,E,1,08,0.7,82.0,M,46.0,M,,*74
22451000,$GPGGA,061411,5216.710398,N,00922.055942,E,1,08,0.7,82.0,M,46.0,M,,*74
22452000,$GPGGA,061412,5216.703433,N,00922.065973,E,1,08,0.7,83.0,M,46.0,M,,*73
22452000,$GPGGA,061412,5216.703433,N,00922.065973,E,1,08,0.7,83.0,M,46.0,M,,*73
22453000,$GPGGA,061413,5216.696641,N,00922.075211,E,1,07,0.7,83.0,M,46.0,M,,*79
22453000,$GPGGA,061413,5216.696641,N,00922.075211,E,1,07,0.7,83.0,M,46.0,M,,*79
