time (ms),lon (deg),lat (deg),x (wgs84),y (wgs84),dist-hav (m),dist-cos (m)
300000,9.37757846667,52.3103814,0.163669620107,0.912988388404,26.8493313119,26.8492397161
301000,9.37738976667,52.3101820833,0.163666326671,0.912984909672,25.6079264463,25.6079057676
302000,9.3772011,52.3099823167,0.163663033817,0.912981423086,25.6501407451,25.6501050367
303000,9.37701101667,52.3097759833,0.163659716237,0.91297782189,26.3321721774,26.3321835912
304000,9.37681866667,52.3095783167,0.163656359096,0.912974371956,25.5753718182,25.5755058408
305000,9.37664123333,52.3093795833,0.1636532623,0.912970903405,25.1760867414,25.1759389043
306000,9.37646568333,52.309182,0.163650198374,0.912967454925,25.0025773559,25.0026125393
307000,9.37628966667,52.3089838167,0.163647126304,0.912963995973,25.076372768,25.076220459
308000,9.37611081667,52.3087873,0.163644004783,0.91296056611,25.006784585,25.0067576095
309000,9.37594648333,52.3085909667,0.163641136625,0.912957139447,24.5239432357,24.5238290582
310000,9.37576605,52.3083917667,0.163637987469,0.912953662751,25.3199555614,25.3201534364
311000,9.37558458333,52.3081943333,0.163634820278,0.91295021689,25.1826544274,25.182739778
312000,9.37541295,52.3079981667,0.163631824712,0.912946793135,24.73771102,24.7378872039
313000,9.3752371,52.3078016333,0.16362875555,0.912943362982,24.9100060199,24.9099801917
314000,9.37505825,52.3076120667,0.163625634029,0.912940054419,24.3345484511,24.334566986
315000,9.37488605,52.3074194167,0.163622628572,0.912936692042,24.412134512,24.4122200738
316000,9.37470983333,52.3072202833,0.163619553011,0.91293321651,25.1759492825,25.1757599092
317000,9.37453201667,52.3070267333,0.163616449524,0.912929838425,24.6848030784,24.684637971
318000,9.37435458333,52.3068254333,0.163613352729,0.912926325078,25.427292634,25.4272459117
319000,9.37417998333,52.3066288833,0.163610305384,0.912922894633,24.8711090947,24.8710550707
320000,9.37400381667,52.3064350833,0.163607230695,0.912919512185,24.6544293372,24.6546804317
321000,9.373832,52.3062441667,0.163604231929,0.91291618006,24.230757559,24.2308284023
322000,9.37366898333,52.3060521167,0.163601386751,0.912912828156,24.0598585368,24.0600584928
323000,9.37350011667,52.3058617167,0.163598439472,0.912909505049,24.0842327555,24.084207572
324000,9.37333388333,52.3056732667,0.163595538153,0.912906215976,23.8083604932,23.8085159775
325000,9.37316988333,52.3054826167,0.163592675813,0.912902888505,23.952910007,23.9530617985
326000,9.37300291667,52.3052933333,0.163589761695,0.912899584888,23.9136314871,23.9138981698
327000,9.37283623333,52.3051010167,0.163586852522,0.912896228329,24.2020208448,24.2019849369
328000,9.37265746667,52.3049088667,0.163583732455,0.912892874679,24.5813546308,24.5812768212
329000,9.37248431667,52.304718,0.163580710417,0.912889543427,24.2699255631,24.2698519634
330000,9.37230688333,52.3045205167,0.163577613621,0.912886096693,25.0548120856,25.0546464196
331000,9.3721333,52.3043238333,0.163574584021,0.912882663921,24.8515305694,24.8512976493
332000,9.37195991667,52.3041358167,0.163571557911,0.912879382411,24.0011570798,24.0011754605
333000,9.37178768333,52.3039443167,0.163568551872,0.912876040106,24.3015369291,24.3012111314
334000,9.37161341667,52.3037513,0.163565510345,0.912872671329,24.5159886799,24.5159263564
335000,9.37143801667,52.3035617167,0.163562449037,0.912869362476,24.2203489678,24.2204115005
336000,9.37126971667,52.3033694167,0.163559511648,0.912866006208,24.2522631944,24.2522062255
337000,9.37110075,52.30317875,0.163556562624,0.912862678447,24.1138728113,24.1135656834
338000,9.37093246667,52.3029860333,0.163553625525,0.912859314906,24.2926352894,24.2926795096
339000,9.37076466667,52.3027933,0.163550696863,0.912855951075,24.2788323902,24.2787628278
340000,9.37059581667,52.30260055,0.163547749874,0.912852586953,24.314121709,24.3140029509
341000,9.37043148333,52.3024079667,0.163544881717,0.91284922574,24.1542148296,24.1538981429
342000,9.37026985,52.3022177833,0.163542060683,0.912845906414,23.832745824,23.8325417721
343000,9.37010128333,52.3020287833,0.16353911864,0.912842607742,23.9382046777,23.938006447
344000,9.36992803333,52.3018336167,0.163536094857,0.912839201441,24.6927427347,24.6930341687
345000,9.36975628333,52.3016369,0.163533097254,0.912835768088,24.796178145,24.7962929383
346000,9.36958231667,52.3014419667,0.163530060962,0.912832365859,24.6932999903,24.693399156
347000,9.36940508333,52.3012439833,0.163526967657,0.912828910398,25.0974504914,25.0974168468
348000,9.36922803333,52.3010453833,0.163523877552,0.912825444174,25.1516763605,25.1517630347
349000,9.36905221667,52.30084715,0.163520808972,0.91282198435,25.0758217036,25.0758610438
350000,9.36887366667,52.3006450333,0.163517692687,0.912818456748,25.5440663187,25.544123326
351000,9.36869528333,52.3004491333,0.16351457931,0.912815037648,24.932551341,24.9325831394
352000,9.36851865,52.30025165,0.163511496477,0.912811590914,25.0292225379,25.0292731615
353000,9.36834786667,52.3000610167,0.163508515746,0.912808263735,24.1701088345,24.1699377043
354000,9.36817896667,52.2998705167,0.163505567884,0.912804938883,24.095828674,24.0958054947
355000,9.36801125,52.29968515,0.163502640676,0.912801703624,23.5565690757,23.5565830279
356000,9.36784841667,52.2994992333,0.163499798699,0.912798458766,23.4515256084,23.4515167619
357000,9.36768308333,52.2993147333,0.163496913088,0.912795238633,23.3940245397,23.3939914915
